ITEM_CATEGORY_NAME,ITEM_SUBCATEGORY_NAME,ITEM_CLASS_NAME,PRODUCT_COUNTRY_ORIGIN_NAME,PRODUCT_SKU_NO,PRODUCT_LONG_NAME,PRODUCT_BASE_UPC_NO,PRODUCT_LITRES_PER_CONTAINER,PRD_CONTAINER_PER_SELL_UNIT,PRODUCT_ALCOHOL_PERCENT,PRODUCT_PRICE,SWEETNESS_CODE
Wine,Australia Wine,Australia White Wine,AUSTRALIA,610758,CHARDONNAY - LINDEMANS BIN 65,12354081857,1.5,1,13,21.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,734475,BLASTED CHURCH - HATFIELD'S FUSE 2019,626990038948,0.75,1,12.5,19.99,1
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,903294,LABATT - LUCKY LAGER,62067355028,0.341,12,5,22.99,NA
Wine,USA Wine,USA Sparkling Wine,UNITED STATES OF AMERICA,924449,BAREFOOT - BUBBLY PINOT GRIGIO,85000016046,0.75,1,11,14.99,0
Spirits,Rum,Amber Rum,CANADA,2808,BACARDI - GOLD,620213025609,0.375,1,40,11.99,NA
Wine,France Wine,France White Wine,FRANCE,21907,POUILLY FUISSE - DOMAINE DU CHALET POUILLY 2018,3760028760245,0.75,1,13,37.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,121403,VENETO CABERNET - SAN OSVALDO MONTELVINI IGT,8013651022439,0.75,1,12,9.97,1
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,156268,GLENFARCLAS - FAMILY CASK 1980 W18,5018066020806,0.7,1,43.3,1756,NA
Wine,France Wine,France Rose Wine,FRANCE,207311,COTES DE PROVENCE - CHATEAU MINUTY PRESTIGE,3547103220005,0.75,1,13,37.99,NA
Wine,France Wine,France Red Wine,FRANCE,207823,ST ESTEPHE - CHATEAU MEYNEY 2017,3609050857540,0.75,1,13,70,NA
Wine,Italy Wine,Italy Red Wine,ITALY,390898,CHIANTI CLASSICO RISERVA - SAN FELICE IL GRIGIO 2016,709067110096,0.75,1,13,27.99,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,441949,ISLE OF JURA - 16 YEAR OLD DIURACH'S OWN,87647161158,0.75,1,43,98.99,NA
Spirits,Whisky,Irish Whiskey,IRELAND,480026,WATERFORD IRISH SINGLE MALT - GAIA 1.2 ARCADIAN ORGANIC SERI,5391536630294,0.7,1,50,136.99,NA
Wine,Israel Wine,Israel Red Wine,ISRAEL,513663,CABERNET SAUVIGNON - GALIL MOUNTAIN KOSHER,736040014270,0.75,1,14.5,19.99,0
Wine,New Zealand Wine,New Zealand Red Wine,NEW ZEALAND,610857,PINOT NOIR - STONELEIGH MARLBOROUGH 2018,9414505967033,0.75,1,13.5,19.99,0
Wine,Canada - BC,Canada - BC Dessert Wine,CANADA,713750,BLACK SAGE VINEYARD - PIPE 2010,63657031537,0.5,1,18,28.49,9
Wine,Canada - BC,Canada - BC Red Wine,CANADA,752543,CLOS DU SOLEIL - CELESTIALE SIMILKAMEEN 2018,857088000619,0.75,1,14.5,26.99,0
Wine,Canada - BC,Canada - BC White Wine,CANADA,8063,JOIE EN FAMILLE - RESERVE GEWURZTRAMINER 2017,626990363903,0.75,1,12.5,19.97,2
Wine,Chile Wine,Chile Red Wine,CHILE,58931,CHILEAN RED - CLOS APALTA COLCHAGUA 2017,7804387001222,1.5,1,15,385.99,0
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,108396,THAT BOUTIQUE-Y WHISKY COMPANY - WORLD WHISKY BLEND,5052598179045,0.7,1,41.6,71.99,NA
Wine,Argentina Wine,Argentina White Wine,ARGENTINA,213389,TORRONTES - MICHEL TORINO CUMA ORGANIC,7790189040074,0.75,1,13.5,11.99,0
Wine,France Wine,France White Wine,FRANCE,214326,CHATEAU LA GARDE BLANC 2016,3258691554914,0.75,1,13,50,NA
Wine,Italy Wine,Italy Sparkling Wine,ITALY,223669,BOTTEGA - ROSE GOLD BRUT,8005829230388,0.75,1,11.5,31.99,0
Wine,France Wine,France Red Wine,FRANCE,363580,CHATEAU OLIVIER ROUGE 2014,,0.75,1,13,50,0
Spirits,Whisky,Canadian Whisky,CANADA,386761,CROWN ROYAL - NOBLE COLLECTION WINTER WHEAT,82000797524,0.75,1,45,99.99,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,639625,QUAILS GATE - OLD VINES FOCH,778856111217,0.75,1,14.5,25.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,757757,PHILLIPS BREWING HOP BOX MIXED CAN PACK,818278001571,0.355,12,6.5,22.49,NA
Refreshment Beverages,Cider,Domestic Cider,CANADA,777631,LONETREE GINGER APPLE DRY CIDER CAN,626990170372,0.355,6,5.5,10.49,NA
Wine,France Wine,France Red Wine,FRANCE,958942,MOREY ST DENIS 1ER LES RUCHOTS - DOMAINE DES BEAUMONT 2015,3760126210093,0.75,1,13.5,145.99,0
Wine,Germany Wine,Germany White Wine,GERMANY,12005,LIEBFRAUMILCH - KRAEMER,4006975017322,0.75,1,11,9.99,3
Wine,Fortified Wine,Sherry Wine,SPAIN,34801,HIDALGO - MANZANILLA LA GITANA,8411705100117,0.75,1,15,28.99,0
Wine,France Wine,France Red Wine,FRANCE,141366,MORGON - MATHIEU & CAMILLE LAPIERRE 2018,831906004140,0.75,1,12.5,46.99,0
Wine,France Wine,France Red Wine,FRANCE,175792,FRONSAC - CHATEAU DE CARLES 2015,3760236150272,0.75,1,13.5,32.99,0
Wine,Portugal Wine,Portugal Red Wine,PORTUGAL,176660,DAO TOURIGA NACIONAL - OPTA 2016,5604816000633,0.75,1,13,24.99,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,258053,MOLSON - COORS LIGHT 'GREAT VALUE PACK' CAN,56327011212,0.355,8,4,12.79,NA
Wine,France Wine,France Red Wine,FRANCE,292490,CHAMBOLLE MUSIGNY 1ER - DOMAINE COMTE GEORGES DE VOGUE 2018,3760012992065,0.75,1,14,429.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,488379,BOWEN ISLAND - WEST COAST LAGER,626990051237,0.355,6,5,7.79,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,537589,DEANSTON - VIRGIN OAK,5029704217755,0.75,1,46.3,44.99,NA
Wine,Argentina Wine,Argentina White Wine,ARGENTINA,538025,TORRONTES - FINCA LOS PRIMOS,7790703000065,0.75,1,13,8.97,0
Spirits,Whisky,Irish Whiskey,IRELAND,641035,JAMESON - BLACK BARREL,5011007024000,0.75,1,40,51.99,NA
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,692525,OLD STYLE PILSNER CAN,56327593206,0.355,8,5,12.29,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,724062,MERLOT - DUCKHORN DECOY SONOMA COUNTY 2018,669576019252,0.75,1,13.9,28.49,0
Wine,Italy Wine,Italy Red Wine,ITALY,898718,PIEMONTE BARBERA - FONTANAFREDDA BRICCOTONDO 2017,8000174004127,0.75,1,13,15.99,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,900118,MOLSON - CANADIAN,56327072558,0.341,12,5,20.99,NA
Spirits,Whisky,Irish Whiskey,IRELAND,60690,WATERFORD IRISH SINGLE MALT - SINGLE FARM ORIGIN BALLYMORGAN,5391536630423,0.7,1,50,124.99,NA
Wine,USA Wine,USA White Wine,UNITED STATES OF AMERICA,99408,CHARDONNAY - WOODBRIDGE,86003871885,0.75,1,13.5,13.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,148203,FOUR WINDS - NECTAROUS SOUR  TALL CAN,,0.473,4,5.5,15.49,NA
Wine,France Wine,France Red Wine,FRANCE,154240,POMEROL - CHATEAU POMEAUX 2015,745114075932,0.75,1,14.5,209.99,0
Wine,Hungary Wine,Hungary White Wine,HUNGARY,155890,SZENT TAMAS FURMINT - ROYAL TOKAJI 2016,5998127702929,0.75,1,11,37.99,1
Spirits,Asian Spirits,China Spirits,CHINA,159015,SHUI JING FANG - WELLBAY,6901676527737,0.75,1,52,174.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,183272,TWISTED TEA - HALF AND HALF ICED TEA 12 CAN,87692007418,0.355,12,5,22.49,NA
Wine,Italy Wine,Italy Red Wine,ITALY,225532,TOSCANA - MAZZEI SIEPI 2013,808755008452,0.75,1,14,153.99,0
Wine,France Wine,France White Wine,FRANCE,495648,SANCERRE - DOMAINE FOUASSIER LES ROMAINS ORGANIC 2018,642917000027,0.75,1,12.5,43.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,576751,SANDHILL - MERLOT 2018,58976500475,0.75,1,13,19.99,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,878009,RUSSELL BREWING - A WEE ANGRY SCOTCH ALE,696540150185,0.65,1,6.5,4.99,NA
Wine,France Wine,France White Wine,FRANCE,65493,VIN DE PAYS DE VAUCLUSE - LES TOURS DOMAINE DES TOURS,97985159090,0.75,1,14,59.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,88060,BIERZO MENCIA - BODEGAS PEIQUE RAMON VALLE,8437002469030,0.75,1,14.5,27.99,0
Wine,France Wine,France White Wine,FRANCE,96487,GEWURZTRAMINER - DOMAINE WEINBACH CUVEE LAURENCE 2018,3434040016566,0.75,1,13.5,77.99,4
Wine,France Wine,France Red Wine,FRANCE,101659,CHATEAU SMITH HAUT LAFITTE 2014,,0.75,1,13,130,0
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,169581,GLENMORANGIE - NECTAR D'OR SAUTERNES CASK FINISH,5010494951844,0.75,1,46,106.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,179424,CHIANTI CLASSICO GRAND SELEZIONE - CASTELLO DI MONSANTO 2015,8033237490469,0.75,1,14,115.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,200931,BLACK HILLS - CELLAR HAND PUNCH DOWN RED 2018,626990061588,0.75,1,13.4,19.97,0
Wine,Chile Wine,Chile Red Wine,CHILE,255547,CARMENERE PETIT VERDOT - MONTES PURPLE ANGEL COLCHAGUA 2016,715126272001,0.75,1,14.5,88.99,0
General Merchandise,De-Alcoholized Product,Beer And Refreshment De-Alcoholized Product,UNITED STATES OF AMERICA,303917,JOSE CUERVO MARGARITA MIX,82000166191,1,1,0.1,4.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,414755,WILD GOOSE - AUTUMN GOLD 2020,626990007296,0.75,1,12,19.99,2
Wine,Argentina Wine,Argentina Red Wine,ARGENTINA,427849,CABERNET SAUVIGNON - CATENA HIGH MOUNTAIN VINES 2018,89046444016,0.75,1,13.5,23.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,593095,BLACK SAGE VINEYARD - CABERNET SAUVIGNON 2018,63657031520,0.75,1,13,26.99,0
Wine,Canada - BC,Canada - BC Red Wine,CANADA,2469,PELLER FAMILY VINEYARDS - CABERNET SAUVIGNON,48162013902,4,1,12.5,37.99,0
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,56972,NAPA VALLEY RED - OPUS ONE 2010,626990419211,0.75,1,14.5,750,NA
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,145213,MILLER GENUINE DRAFT,56327012400,0.355,24,4.7,47.49,NA
Wine,France Wine,France Red Wine,FRANCE,153633,PAUILLAC - CHATEAU LYNCH BAGES 2017,626990466178,0.75,1,13,250,NA
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,180222,SAUVIGNON BLANC - THORNBURY MARLBOROUGH 2019,9414416599996,0.75,1,13,19.99,0
Wine,France Wine,France Red Wine,FRANCE,217112,PAUILLAC - CHATEAU LYNCH MOUSSAS 2017,3760126912157,0.75,1,13,90,NA
Beer,Import Beer,Mexico And Caribbean Beer,TRINIDAD AND TOBAGO,328419,CARIB LAGER,798713110085,0.33,6,5.2,11.99,NA
Wine,South Africa Wine,South Africa White Wine,SOUTH AFRICA,375709,BLOUBERG - STELLENBOSCH,83206000326,0.75,1,11.5,8.29,0
Wine,Italy Wine,Italy Red Wine,ITALY,391797,CHIANTI - FONTELLA,8003545000421,0.75,1,13,14.99,0
Wine,Fortified Wine,Port Wine,PORTUGAL,636563,TAYLOR FLADGATE - VINTAGE 2000,5013626110881,0.75,1,20.5,299.99,10
Spirits,Vodka,Flavoured Vodka,UNITED STATES OF AMERICA,2241,SMIRNOFF INFUSIONS - WATERMELON AND MINT,82000792819,0.75,1,30,24.49,NA
Spirits,Whisky,Canadian Whisky,CANADA,8854,GIBSONS - FINEST RARE 12 YEAR OLD,83664870400,1.14,1,40,49.99,NA
Spirits,Asian Spirits,China Spirits,CHINA,25414,MAOTAI CHUN ASTROLOGY EDITION,6931699847277,0.375,1,53,84.99,NA
Spirits,Asian Spirits,China Spirits,CHINA,46623,ER GUO TOU - SHAO JIU,6906151900982,0.5,1,56,17.99,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,62243,RED TRUCK - HOP MIX PACK CAN,628882001016,0.355,8,6.03,14.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,65959,PALM BAY - 0G VARIETY CAN,62067379413,0.355,12,5,19.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,86229,BOLGHERI SUPERIORE - ORNELLAIA 2016,818201020334,1.5,1,14,600,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,93126,STANLEY PARK BREWING - PARK SESH LAGER CAN,62067384240,0.355,6,5,10.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,106765,SCHLOSS LADERHEIM,58976055012,4,1,11.5,32.99,2
Wine,Other Country Wine,Other Country Red Wine,MOLDOVA  REPUBLIC OF,172630,STEFAN-VODA FETEASCA NEAGRA - LION GRI 2015,4840325009342,0.75,1,12,19.99,0
Spirits,Rum,White Rum,CANADA,199147,LAMB'S - WHITE PET,48415540230,0.75,1,40,20.97,NA
Wine,Italy Wine,Italy Red Wine,ITALY,224902,BAROLO - CAGLIERO RAVERA 2015,8034055477069,0.75,1,14,67.99,0
Wine,France Wine,France Champagne Wine,FRANCE,280461,DOM PERIGNON - 2010,3185370693445,0.75,1,12,255.99,0
Wine,Spain Wine,Spain Red Wine,SPAIN,414292,RIOJA RESERVA - ANTANO,8410261148205,0.75,1,13.5,15.99,0
Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,CANADA,44324,FIREBALL - ADVENT CALENDAR,88004040772,0.05,20,33,39.99,NA
Wine,France Wine,France Red Wine,FRANCE,59108,CORTON CLOS DU ROI GRAND CRU - CHANDON DE BRIAILLES 2017,3760095960425,0.75,1,13,289.99,0
Spirits,Whisky,Irish Whiskey,IRELAND,96704,TULLAMORE DEW - 12 YO SPECIAL RESERVE,5011026108163,0.75,1,40,79.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,169060,SANDHILL - PINOT GRIS 2020,58976502240,0.75,1,13.5,16.66,0
Spirits,Rum,Amber Rum,CUBA,199305,PERLA DEL NORTE - ANEJO,8500000917442,0.7,1,40,29.99,NA
Spirits,Vodka,Straight Vodka,LATVIA,295444,STOLICHNAYA - PREMIUM,4750021000102,1.75,1,40,56.99,NA
Wine,France Wine,France Champagne Wine,FRANCE,352120,LOUIS ROEDERER - BRUT PREMIER,3114080016015,6,1,12,930,0
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,364133,SAZERAC - 18 YEAR OLD KENTUCKY STRAIGHT RYE,88004140045,0.75,1,45,224.99,NA
Spirits,Vodka,Straight Vodka,CANADA,410415,SKYY,721059007504,0.75,1,40,23.99,NA
Wine,Fortified Wine,Port Wine,PORTUGAL,509836,TAYLOR FLADGATE - LATE BOTTLED VINTAGE 2016,808755007295,0.375,1,20,14.99,10
Wine,Germany Wine,Germany White Wine,GERMANY,646950,RIESLING TROCKEN - ROBERT WEIL KIEDRICH GRAFENBERG G G 2018,4003753001047,0.75,1,13,105.99,1
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,58476,BOWMORE DB5 - 31 YEAR OLD,5010496006313,0.7,1,49.6,75000,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,75402,CANNERY BREWING - SKAHA HAZY PALE TALL CAN,626990390138,0.473,4,5,13.29,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,92484,MERLOT - BEAULIEU VINEYARDS CALIFORNIA 2017,80696923494,0.75,1,13.8,8.97,0
Wine,France Wine,France White Wine,FRANCE,178473,BORDEAUX BLANC - Y D'YQUEM 2017,3664208002661,0.75,1,13,320,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,188480,OLD PULTENEY 25 YEAR OLD,5010509881517,0.7,1,46,675,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,203123,HIGHLAND PARK VALKNUT,5010314307028,0.75,1,46.8,89.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,227739,G AND W - NUTRL7 VODKA SODA BLACK RASPBERRY TALL CAN,628055589532,0.473,1,7,2.99,NA
Spirits,Asian Spirits,Korea Spirits,KOREA - SOUTH,292730,SOJU - JINRO,605779976305,0.375,1,16.9,8.29,NA
Wine,Germany Wine,Germany White Wine,GERMANY,318097,RIESLING KABINETT RICHTER WEHLENER SONNENUHR 2015,831906005703,0.75,1,8.5,38.99,1
Wine,Canada - BC,Canada - BC White Wine,CANADA,381145,PINOT GRIGIO - PENDRAGON,776545500847,0.75,1,12.5,10.49,1
Spirits,Rum,Amber Rum,VENEZUELA,529156,DIPLOMATICO - MANTUANO,186028000083,0.75,1,40,45.99,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,673822,CABERNET SAUVIGNON - PENDRAGON,776545500854,0.75,1,12.5,10.49,1
Spirits,Whisky,Blended Scotch Whisky,UNITED KINGDOM,3186,BALLANTINE'S - FINEST,5010106111833,1.14,1,40,37.99,NA
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,15543,MAKER'S MARK - KENTUCKY BOURBON,85246139417,1.75,1,45,74.99,NA
Wine,USA Wine,USA Red Wine,UNITED STATES OF AMERICA,56984,NAPA VALLEY RED - OPUS ONE 2005,626990419181,0.75,1,14,850,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,76362,GORDON AND MACPHAIL - GLENLIVET 1978 PC,5020613070806,0.7,1,53.5,2750,NA
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,89177,JACK DANIEL'S - OLD #7 TENNESSEE SOUR MASH,82184080900,1.14,1,40,47.99,NA
Wine,Italy Wine,Italy White Wine,ITALY,125658,FRIULI PINOT GRIGIO - DI LENARDO MONOVITIGNA,8007711000055,0.75,1,12.5,15.99,0
Spirits,Rum,Spiced Rum,TRINIDAD AND TOBAGO,199455,THE KRAKEN - BLACK SPICED,811538013024,0.75,1,47,30.99,NA
Wine,Italy Wine,Italy Red Wine,ITALY,456749,AMARONE CLASSICO - ALLEGRINI 2016,8015822000048,0.75,1,15.5,99.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,644120,CHIANTI CLASSICO RISERVA - FELSINA BERARDENGA 2017,464154203432,0.75,1,13.5,63.99,0
Wine,Germany Wine,Germany White Wine,GERMANY,842922,RIESLING KABINETT - ROBERT WEIL RHEINGAU 2018,4003753001078,0.75,1,9,48.99,1
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,3660,VANCOUVER ISLAND - VICTORIA PILSNER CAN,620097002390,0.355,6,5.5,9.99,NA
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,7752,TRULY - WILD BERRY CAN,87692006787,0.355,6,5,12.79,NA
Wine,Italy Wine,Italy Red Wine,ITALY,79729,BAROLO - CONTERNO FANTINO GINESTRA VIGNA SORI GINESTRA 2016,726452016733,0.75,1,15,169.99,0
Refreshment Beverages,Cider,Domestic Cider,CANADA,116356,NO BOATS ON SUNDAY - BC CIDER TALL CAN,48162015647,0.473,4,5,12.99,NA
Wine,Canada - BC,Canada - BC White Wine,CANADA,121693,THE WINEMAKER'S HOUSE - PINOT GRIGIO,776545600097,0.75,1,12.5,9.49,0
Wine,France Wine,France Red Wine,FRANCE,126340,CHATEAU LANESSAN 2016,714153223369,0.75,1,13,40,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,162209,MISSION HILL - RESERVE MERITAGE 2019,776545975232,0.75,1,14.9,26.99,0
Wine,France Wine,France Red Wine,FRANCE,199417,CHATEAU BELLEGRAVE POMEROL 2016,3609050755013,0.75,1,13,75,NA
Wine,France Wine,France Red Wine,FRANCE,199516,CHATEAU PICHON BARON 2016,,0.75,1,13,325,NA
Wine,France Wine,France Red Wine,FRANCE,207954,MARGAUX - CHATEAU SIRAN 2017,3760256920190,0.75,1,13,70,NA
Spirits,Gin,Dry Gin,UNITED KINGDOM,229581,LANGLEY'S NUMBER 8 - LONDON DRY,5060324780007,0.75,1,40,24.99,NA
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,234229,PARKSIDE - DUSK PALE ALE CAN,628055331025,0.355,6,5.3,10.99,NA
Wine,Germany Wine,Germany Sparkling Wine,GERMANY,410191,HENKELL ROSE,4003310012028,0.75,1,12,14.99,2
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,44143,CORONA 12 BOTTLE,62067382420,0.33,12,4.6,27.99,NA
Spirits,Whisky,Canadian Whisky,CANADA,75107,GRAY JAY DELUXE - CANADIAN WHISKY,671858005174,0.75,1,40,32.99,NA
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,95503,PHILLIPS BREWING - LITTLE WONDER MIX 12,818278009119,0.355,12,4,20.49,NA
Spirits,Gin,Dry Gin,CANADA,96214,UNGAVA - CANADIAN PREMIUM,854745000708,0.75,1,43.1,37.99,NA
Wine,France Wine,France White Wine,FRANCE,108605,PESSAC LEOGNAN BLANC - CHATEAU LATOUR MARTILLAC 2014,714153205341,0.75,1,13,65,0
Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,CANADA,119357,STANLEY PARK BREWING - CONCESSION STAND CAN,,0.355,12,5,22.49,NA
Wine,Spain Wine,Spain Red Wine,SPAIN,131222,RIOJA GRAN RESERVA - CVNE IMPERIAL 2012,808755015313,0.75,1,14,91.99,0
Spirits,Vodka,Straight Vodka,SWEDEN,236323,ABSOLUT,87000001114,1.14,1,40,37.49,0
Spirits,Whisky,Bourbon Whiskey,UNITED STATES OF AMERICA,324947,OLD RIP VAN WINKLE - 10 YEAR OLD,89319123679,0.75,1,53.5,159.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,601229,BALVENIE - 14 YEAR OLD CARIBBEAN RUM CASK,5010327524566,0.75,1,43,124.99,NA
Spirits,Whisky,American Whiskey,UNITED STATES OF AMERICA,94552,JACK DANIEL'S - SINGLE BARREL BARREL PROOF,82184002100,0.75,1,65,85.99,NA
Wine,Chile Wine,Chile White Wine,CHILE,127525,SAUVIGNON BLANC - CARMEN EMBARCADERO,626990326366,0.75,1,12,7.97,1
Wine,Spain Wine,Spain Red Wine,SPAIN,144989,LA MANCHA GARNACHA - DOMINIO DE PUNCTUM GALERNA,8437016956045,0.75,1,14,16.99,0
Wine,Australia Wine,Australia White Wine,AUSTRALIA,152421,RIESLING - PETER LEHMANN WIGAN,9311910102120,0.75,1,12,27.99,1
Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,CANADA,183512,BELGIAN MOON - WHITE TALL CAN,56327013742,0.473,4,5.45,9.99,NA
Wine,Canada - BC,Canada - BC Red Wine,CANADA,195217,VINTAGE INK - WHISKY BARREL AGED RED 2017,63657037607,0.75,1,14.5,15.99,1
Wine,France Wine,France Red Wine,FRANCE,214406,CHATEAU RAUZAN SEGLA 2016,,0.75,1,13.5,180,NA
Wine,Italy Wine,Italy Red Wine,ITALY,317057,AMARONE CLASSICO - MASI COSTASERA 2015,8002062000051,0.75,1,15.5,59.99,0
Spirits,Rum,Amber Rum,PUERTO RICO,492520,BACARDI - 8 YEAR OLD,80480505400,0.75,1,40,35.99,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,506691,SHIRAZ - WOLF BLASS YELLOW LABEL,23859343432,0.75,1,14,16.99,0
Wine,France Wine,France Red Wine,FRANCE,727446,CHATEAU LAFITE ROTHSCHILD 2014,,0.75,1,13,1280,0
Wine,Italy Wine,Italy Red Wine,ITALY,834143,TOSCANA - ARGIANO NON CONFUNDITOR 2018,8022931875054,0.75,1,13.5,26.99,0
Wine,France Wine,France Champagne Wine,FRANCE,946517,BARONS DE ROTHSCHILD - BRUT,3760183180131,1.5,1,12,195.99,1
Wine,Canada - BC,Canada - BC White Wine,CANADA,23812,WHITE BEAR - SAUVIGNON BLANC,776545300041,0.75,1,13.5,10.29,0
Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,CANADA,35160,NELSON - HAPPY CAMPER ORGANIC SUMMER ALE,626990190974,0.355,6,4.2,12.79,NA
Wine,France Wine,France Red Wine,FRANCE,59020,BOURGOGNE HAUTES COTES DU NUITS - DOMAINE MICHEL GROS 2018,3587011118025,0.75,1,13.5,47.99,0
Beer,Domestic - BC Beer,Domestic - BC Regional Beer,CANADA,111787,STEAMWORKS - PALE ALE 8 CAN,185902002809,0.355,8,5,13.99,NA
Wine,Australia Wine,Australia White Wine,AUSTRALIA,114989,CHARDONNAY - DE BORTOLI THE ASTRONOMER,9300752280264,0.75,1,13,10.99,0
Wine,France Wine,France Sparkling Wine,FRANCE,137893,BOUILLOT - CREMANT DE BOURGOGNE PERLE RARE,3174470080156,0.75,1,11.5,25.99,1
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,253209,SHIRAZ - PENFOLDS GRANGE 2015,12354002579,0.75,1,14.5,1000,0
Wine,Chile Wine,Chile Red Wine,CHILE,341602,PINOT NOIR - CONO SUR BICICLETA,7804320753454,0.75,1,13.5,11.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,413161,MONTEPULCIANO D'ABRUZZO RISERVA- CANTINA TOLLO MO 2014,8002001047093,0.75,1,13.5,24.99,0
Wine,France Wine,France Red Wine,FRANCE,556308,VOLNAY 1ER CHAMPANS -  DOMAINE BLAIN GAGNARD 2015,626990223696,0.75,1,13,135.99,0
Wine,France Wine,France Red Wine,FRANCE,835611,CHATEAU CLERC MILON 2012,,0.75,1,13,88.99,NA
Wine,Australia Wine,Australia Red Wine,AUSTRALIA,847749,SHIRAZ - THOMAS GOSS MCLAREN VALE,9326215003041,0.75,1,14.5,18.99,0
Wine,New Zealand Wine,New Zealand White Wine,NEW ZEALAND,954677,SAUVIGNON BLANC - WAIRAU RIVER MARLBOROUGH,9416621904084,0.75,1,13,21.99,0
Spirits,Rum,Dark Rum,JAMAICA,10643,PLANTATION - ISLE OF FIJI,695521152743,0.75,1,40,49.99,NA
Wine,South Africa Wine,South Africa Red Wine,SOUTH AFRICA,54836,CABERNET SAUVIGNON - SPIER SEAWARD,819457001320,0.75,1,14.5,21.99,0
Wine,Italy Wine,Italy Red Wine,ITALY,58093,BAROLO RISERVA - AURELIO SETTIMO ROCCHE DELL'ANNUNZIATA 2012,,3,1,14,500,0
Refreshment Beverages,Coolers,Spirit Coolers,CANADA,63342,BC PARKS PACK CAN,626990469452,0.355,24,5,46.99,NA
Beer,Import Beer,Europe Beer,NETHERLANDS,71126,HEINEKEN CAN,72890000019,0.33,6,5,14.99,NA
Spirits,Whisky,Single Malt Scotch Whisky,UNITED KINGDOM,136832,CARSEBRIDGE - 48 YEAR OLD,88076182929,0.75,1,43.2,1640,NA
